"","id","category","item","sp1","dist","range"
"2585","SkMEzQS0zZI","Methods of Transportation","boat",12,-2,11
"2586","SkMEzQS0zZI","Objects You Would Find in The Kitchen","cabinet",11,7,18
"2587","SkMEzQS0zZI","Objects You Would Find in The Kitchen","oven",18,1,18
"2588","SkMEzQS0zZI","Objects You Would Find in The Kitchen","microwave",19,-18,18
"2589","SkMEzQS0zZI","Objects You Would Find in The Kitchen","spoon",1,2,18
"2590","SkMEzQS0zZI","Objects You Would Find in The Kitchen","bowl",3,12,18
"2591","SkMEzQS0zZI","Objects You Would Find in The Kitchen","plate",15,-11,18
"2592","SkMEzQS0zZI","Objects You Would Find in The Kitchen","mixer",4,2,18
"2593","SkMEzQS0zZI","Objects You Would Find in The Kitchen","foodprocessor",6,2,18
"2594","SkMEzQS0zZI","Objects You Would Find in The Kitchen","food",8,-1,18
"2595","SkMEzQS0zZI","Objects You Would Find in The Kitchen","spice",7,7,18
"2596","SkMEzQS0zZI","Objects You Would Find in The Kitchen","soap",14,-1,18
"2597","SkMEzQS0zZI","Objects You Would Find in The Kitchen","sink",13,-8,18
"2598","SkMEzQS0zZI","Musical Instruments","trombone",2,-1,20
"2599","SkMEzQS0zZI","Musical Instruments","trumpet",1,20,20
"2600","SkMEzQS0zZI","Musical Instruments","piccolo",21,-10,20
"2601","SkMEzQS0zZI","Musical Instruments","tuba",11,12,20
"2602","SkMEzQS0zZI","Musical Instruments","oboe",23,-20,20
"2603","SkMEzQS0zZI","Musical Instruments","violin",3,1,20
"2604","SkMEzQS0zZI","Musical Instruments","viola",4,15,20
"2605","SkMEzQS0zZI","Musical Instruments","snaredrum",19,-1,20
"2606","SkMEzQS0zZI","Musical Instruments","bassdrum",18,6,20
"2607","SkMEzQS0zZI","Musical Instruments","timpani",24,-18,20
"2608","SkMEzQS0zZI","Musical Instruments","glockenspiel",6,10,20
"2609","SkMEzQS0zZI","Musical Instruments","triangle",16,-1,20
"2610","SkMEzQS0zZI","Musical Instruments","shaker",15,-2,20
"2611","SkMEzQS0zZI","Musical Instruments","castanet",13,-3,20
"2612","S6xD8UIByvQ","Pieces of Furniture","couch",1,1,4
"2613","S6xD8UIByvQ","Pieces of Furniture","chair",2,4,4
"2614","S6xD8UIByvQ","Pieces of Furniture","recliner",6,-1,4
"2615","S6xD8UIByvQ","Pieces of Furniture","barstool",5,3,4
"2616","S6xD8UIByvQ","Pieces of Furniture","dresser",8,-1,4
"2617","S6xD8UIByvQ","Pieces of Furniture","bed",7,2,4
"2618","S6xD8UIByvQ","Countries","russia",11,1,11
"2619","S6xD8UIByvQ","Countries","china",12,-11,11
"2620","S6xD8UIByvQ","Countries","unitedstates",1,4,11
"2621","S6xD8UIByvQ","Fruits","apple",1,1,10
"2622","S6xD8UIByvQ","Fruits","orange",2,8,10
"2623","S6xD8UIByvQ","Fruits","pomegranate",10,-3,10
"2624","S6xD8UIByvQ","Fruits","honeydew",7,-4,10
"2625","S6xD8UIByvQ","Fruits","watermelon",3,10,10
"2626","S6xD8UIByvQ","Animals","dog",2,1,20
"2627","S6xD8UIByvQ","Animals","cat",3,12,20
"2628","S6xD8UIByvQ","Animals","zebra",15,2,20
"2629","S6xD8UIByvQ","Animals","lion",17,-8,20
"2630","S6xD8UIByvQ","Animals","fish",9,2,20
"2631","S6xD8UIByvQ","Animals","pig",11,1,20
"2632","S6xD8UIByvQ","Animals","hamster",12,9,20
"2633","S6xD8UIByvQ","Animals","gorilla",21,-20,20
"2634","S6xD8UIByvQ","Animals","kangaroo",1,17,20
"2635","S6xD8UIByvQ","Methods of Transportation","bus",1,2,7
"2636","S6xD8UIByvQ","Methods of Transportation","train",3,-1,7
"2637","S6xD8UIByvQ","Methods of Transportation","car",2,7,7
"2638","S6xD8UIByvQ","Methods of Transportation","walking",9,3,7
"2639","S6xD8UIByvQ","Methods of Transportation","rollerskating",12,-1,7
"2640","S6xD8UIByvQ","Methods of Transportation","skateboarding",11,-5,7
"2641","S6xD8UIByvQ","Methods of Transportation","uber",6,-1,7
"2642","S6xD8UIByvQ","Methods of Transportation","subway",5,-1,7
"2643","S6xD8UIByvQ","Units of measurement","kilometer",7,-4,8
"2644","S6xD8UIByvQ","Units of measurement","meter",3,6,8
"2645","S6xD8UIByvQ","Units of measurement","ounce",9,-7,8
"2646","S6xD8UIByvQ","Units of measurement","centimeter",2,8,8
"2647","S6xD8UIByvQ","Sporting Games","tennis",4,1,3
"2648","S6xD8UIByvQ","Sporting Games","basketball",5,3,3
"2649","S6xD8UIByvQ","Sporting Games","volleyball",8,-1,3
"2650","S6xD8UIByvQ","Sporting Games","trackandfield",7,-1,3
"2651","S6xD8UIByvQ","Objects You Would Find in The Kitchen","dishwasher",14,-3,13
"2652","S6xD8UIByvQ","Objects You Would Find in The Kitchen","spice",11,7,13
"2653","S6xD8UIByvQ","Objects You Would Find in The Kitchen","cup",18,2,13
"2654","S6xD8UIByvQ","Objects You Would Find in The Kitchen","plate",20,-1,13
"2655","S6xD8UIByvQ","Objects You Would Find in The Kitchen","bowl",19,-4,13
"2656","S6xD8UIByvQ","Objects You Would Find in The Kitchen","sink",15,13,13
"2657","S6xD8UIByvQ","Musical Instruments","flute",6,-5,5
"2658","SxLi4TSBWZj","Vegetables","cucumber",2,-1,6
"2659","SxLi4TSBWZj","Vegetables","carrot",1,6,6
"2660","SxLi4TSBWZj","Vegetables","pepper",7,-2,6
"2661","SxLi4TSBWZj","Vegetables","celery",5,3,6
"2662","SxLi4TSBWZj","Vegetables","lettuce",8,1,6
"2663","SxLi4TSBWZj","Vegetables","spinach",9,-5,6
"2664","SxLi4TSBWZj","Vegetables","cabbage",4,2,6
"2665","SxLi4TSBWZj","Pieces of Furniture","desk",2,1,4
"2666","SxLi4TSBWZj","Pieces of Furniture","chair",3,-2,4
"2667","SxLi4TSBWZj","Pieces of Furniture","bed",1,3,4
"2668","SxLi4TSBWZj","Pieces of Furniture","counter",4,4,4
"2669","SxLi4TSBWZj","Pieces of Furniture","table",8,-1,4
"2670","SxLi4TSBWZj","Pieces of Furniture","couch",7,-1,4
"2671","SxLi4TSBWZj","Clothing Articles","shirt",1,1,5
"2672","SxLi4TSBWZj","Clothing Articles","pants",2,1,5
"2673","SxLi4TSBWZj","Clothing Articles","sweatshirt",3,2,5
"2674","SxLi4TSBWZj","Clothing Articles","jacket",5,-1,5
"2675","SxLi4TSBWZj","Clothing Articles","vest",4,2,5
"2676","SxLi4TSBWZj","Clothing Articles","jeans",6,3,5
"2677","SxLi4TSBWZj","Clothing Articles","underwear",9,-1,5
"2678","SxLi4TSBWZj","Clothing Articles","socks",8,-1,5
"2679","SxLi4TSBWZj","Clothing Articles","bra",7,5,5
"2680","SxLi4TSBWZj","Clothing Articles","tanktop",12,-1,5
"2681","SxLi4TSBWZj","Cities","montreal",1,3,8
"2682","SxLi4TSBWZj","Cities","toronto",4,1,8
"2683","SxLi4TSBWZj","Cities","vancouver",5,1,8
"2684","SxLi4TSBWZj","Cities","syracuse",6,-3,8
"2685","SxLi4TSBWZj","Cities","manhattan",3,7,8
"2686","SxLi4TSBWZj","Cities","miami",10,-8,8
"2687","SxLi4TSBWZj","Cities","boston",2,6,8
"2688","SxLi4TSBWZj","Countries","canada",1,2,5
"2689","SxLi4TSBWZj","Countries","unitedstates",3,1,5
"2690","SxLi4TSBWZj","Countries","mexico",4,1,5
"2691","SxLi4TSBWZj","Countries","england",5,1,5
"2692","SxLi4TSBWZj","Countries","france",6,1,5
"2693","SxLi4TSBWZj","Countries","italy",7,5,5
"2694","SxLi4TSBWZj","Countries","germany",12,1,5
"2695","SxLi4TSBWZj","Countries","poland",13,-5,5
"2696","SxLi4TSBWZj","Countries","costarica",8,3,5
"2697","SxLi4TSBWZj","Countries","southafrica",11,-1,5
"2698","SxLi4TSBWZj","Countries","democraticrepublicofthecongo",10,-1,5
"2699","SxLi4TSBWZj","Fruits","strawberry",1,1,6
"2700","SxLi4TSBWZj","Fruits","blueberry",2,1,6
"2701","SxLi4TSBWZj","Fruits","raspberry",3,6,6
"2702","SxLi4TSBWZj","Fruits","cantaloupe",9,-4,6
"2703","SxLi4TSBWZj","Fruits","watermelon",5,5,6
"2704","SxLi4TSBWZj","Fruits","honeydew",10,-2,6
"2705","SxLi4TSBWZj","Fruits","banana",8,-1,6
"2706","SxLi4TSBWZj","Fruits","apple",7,6,6
"2707","SxLi4TSBWZj","Fruits","grape",13,-1,6
"2708","SxLi4TSBWZj","Animals","koala",23,-21,21
"2709","SxLi4TSBWZj","Animals","lion",2,1,21
"2710","SxLi4TSBWZj","Animals","giraffe",3,1,21
"2711","SxLi4TSBWZj","Animals","dog",4,1,21
"2712","SxLi4TSBWZj","Animals","cat",5,2,21
"2713","SxLi4TSBWZj","Animals","fish",7,-1,21
"2714","SxLi4TSBWZj","Animals","gorilla",6,16,21
"2715","SxLi4TSBWZj","Animals","ape",22,-5,21
"2716","SxLi4TSBWZj","Animals","deer",17,1,21
"2717","SxLi4TSBWZj","Animals","moose",18,-7,21
"2718","SxLi4TSBWZj","Animals","goat",11,1,21
"2719","SxLi4TSBWZj","Animals","horse",12,1,21
"2720","SxLi4TSBWZj","Animals","pony",13,1,21
"2721","SxLi4TSBWZj","Animals","donkey",14,-4,21
"2722","SxLi4TSBWZj","Animals","chicken",10,10,21
"2723","SxLi4TSBWZj","Animals","bird",20,1,21
"2724","SxLi4TSBWZj","Animals","swan",21,-2,21
"2725","SxLi4TSBWZj","Methods of Transportation","bus",2,-1,5
"2726","SxLi4TSBWZj","Methods of Transportation","car",1,2,5
"2727","SxLi4TSBWZj","Methods of Transportation","train",3,2,5
"2728","SxLi4TSBWZj","Methods of Transportation","boat",5,-1,5
"2729","SxLi4TSBWZj","Methods of Transportation","plane",4,5,5
"2730","SxLi4TSBWZj","Methods of Transportation","bike",9,-1,5
"2731","SxLi4TSBWZj","Methods of Transportation","scooter",8,4,5
"2732","SxLi4TSBWZj","Methods of Transportation","motorcycle",12,-2,5
"2733","SxLi4TSBWZj","Units of measurement","gram",2,1,4
"2734","SxLi4TSBWZj","Units of measurement","liter",3,-2,4
"2735","SxLi4TSBWZj","Units of measurement","meter",1,4,4
"2736","SxLi4TSBWZj","Units of measurement","ounce",5,2,4
"2737","SxLi4TSBWZj","Units of measurement","gallon",7,-1,4
"2738","SxLi4TSBWZj","Sporting Games","soccer",1,2,2
"2739","SxLi4TSBWZj","Sporting Games","hockey",3,-1,2
"2740","SxLi4TSBWZj","Sporting Games","basketball",2,2,2
"2741","SxLi4TSBWZj","Sporting Games","football",4,1,2
"2742","SxLi4TSBWZj","Sporting Games","tennis",5,1,2
"2743","SxLi4TSBWZj","Sporting Games","curling",6,1,2
"2744","SQFO5X6wpkD","Vegetables","broccoli",1,3,6
"2745","SQFO5X6wpkD","Vegetables","brusselssprout",4,1,6
"2746","SQFO5X6wpkD","Vegetables","eggplant",5,-2,6
"2747","SQFO5X6wpkD","Vegetables","potato",3,3,6
"2748","SQFO5X6wpkD","Vegetables","pumpkin",6,-4,6
"2749","SQFO5X6wpkD","Vegetables","spinach",2,6,6
"2750","SQFO5X6wpkD","Vegetables","pea",8,-1,6
"2751","SQFO5X6wpkD","Countries","southafrica",11,-10,10
"2752","SQFO5X6wpkD","Countries","brazil",1,6,10
"2753","SQFO5X6wpkD","Countries","uruguay",7,-4,10
"2754","SQFO5X6wpkD","Countries","france",3,-1,10
"2755","SQFO5X6wpkD","Countries","italy",2,3,10
"2756","SQFO5X6wpkD","Countries","spain",5,4,10
"2757","SQFO5X6wpkD","Countries","japan",9,1,10
"2758","SQFO5X6wpkD","Countries","china",10,-6,10
"2759","SQFO5X6wpkD","Countries","portugal",4,4,10
"2760","SQFO5X6wpkD","Countries","colombia",8,4,10
"2761","SQFO5X6wpkD","Countries","russia",12,1,10
"2762","SQFO5X6wpkD","Fruits","banana",1,1,6
"2763","SQFO5X6wpkD","Fruits","apple",2,3,6
"2764","SQFO5X6wpkD","Fruits","mango",5,6,6
"2765","SQFO5X6wpkD","Fruits","tomato",11,-2,6
"2766","SQFO5X6wpkD","Fruits","watermelon",9,-2,6
"2767","SQFO5X6wpkD","Fruits","blackberry",7,-4,6
"2768","SQFO5X6wpkD","Fruits","lemon",3,5,6
"2769","SQFO5X6wpkD","Animals","dog",1,1,7
"2770","SQFO5X6wpkD","Animals","cat",2,6,7
"2771","SQFO5X6wpkD","Animals","snake",8,1,7
"2772","SQFO5X6wpkD","Animals","spider",9,1,7
"2773","SQFO5X6wpkD","Animals","cow",10,2,7
"2774","SQFO5X6wpkD","Animals","giraffe",12,1,7
"2775","SQFO5X6wpkD","Animals","lion",13,-7,7
"2776","SQFO5X6wpkD","Animals","crocodile",6,-1,7
"2777","SQFO5X6wpkD","Methods of Transportation","bus",1,6,6
"2778","SQFO5X6wpkD","Methods of Transportation","subway",7,-5,6
"2779","SQFO5X6wpkD","Methods of Transportation","car",2,1,6
"2780","SQFO5X6wpkD","Methods of Transportation","plane",3,1,6
"2781","SQFO5X6wpkD","Methods of Transportation","bicycle",4,2,6
"2782","SQFO5X6wpkD","Methods of Transportation","boat",6,-1,6
"2783","SQFO5X6wpkD","Units of measurement","centimeter",3,-1,13
"2784","SQFO5X6wpkD","Units of measurement","meter",2,-1,13
"2785","SQFO5X6wpkD","Units of measurement","kilometer",1,4,13
"2786","SQFO5X6wpkD","Units of measurement","liter",5,13,13
"2787","SQFO5X6wpkD","Units of measurement","feet",18,-2,13
"2788","SQFO5X6wpkD","Units of measurement","pound",16,-10,13
"2789","SQFO5X6wpkD","Units of measurement","celsius",6,1,13
"2790","SQFO5X6wpkD","Units of measurement","fahrenheit",7,2,13
"2791","SQFO5X6wpkD","Units of measurement","joule",9,3,13
"2792","SQFO5X6wpkD","Units of measurement","newton",12,-2,13
"2793","SQFO5X6wpkD","Sporting Games","soccer",7,-5,7
"2794","SQFO5X6wpkD","Sporting Games","volleyball",2,1,7
"2795","SQFO5X6wpkD","Sporting Games","tennis",3,7,7
"2796","SQFO5X6wpkD","Sporting Games","beachtennis",10,-5,7
"2797","SQFO5X6wpkD","Sporting Games","trackandfield",5,1,7
"2798","SQFO5X6wpkD","Sporting Games","basketball",6,3,7
"2799","SQFO5X6wpkD","Objects You Would Find in The Kitchen","fork",1,1,5
"2800","SQFO5X6wpkD","Objects You Would Find in The Kitchen","knife",2,3,5
"2801","SQFO5X6wpkD","Objects You Would Find in The Kitchen","napkin",5,2,5
"2802","SQFO5X6wpkD","Objects You Would Find in The Kitchen","spoon",7,-4,5
"2803","SQFO5X6wpkD","Objects You Would Find in The Kitchen","plate",3,1,5
"2804","SQFO5X6wpkD","Objects You Would Find in The Kitchen","cup",4,5,5
"2805","SQFO5X6wpkD","Objects You Would Find in The Kitchen","oven",9,-3,5
"2806","SQFO5X6wpkD","Objects You Would Find in The Kitchen","microwave",6,2,5
"2807","SQFO5X6wpkD","Musical Instruments","piano",1,1,1
"2808","SQFO5X6wpkD","Musical Instruments","guitar",2,1,1
"2809","SQFO5X6wpkD","Musical Instruments","violine",3,1,1
"2810","SKMZwWkcvy9","Vegetables","carrot",1,1,6
"2811","SKMZwWkcvy9","Vegetables","broccoli",2,6,6
"2812","SKMZwWkcvy9","Vegetables","brusselssprout",8,-4,6
"2813","SKMZwWkcvy9","Vegetables","spinach",4,1,6
"2814","SKMZwWkcvy9","Vegetables","lettuce",5,1,6
"2815","SKMZwWkcvy9","Pieces of Furniture","desk",3,2,7
"2816","SKMZwWkcvy9","Pieces of Furniture","chair",5,-1,7
"2817","SKMZwWkcvy9","Pieces of Furniture","table",4,7,7
"2818","SKMZwWkcvy9","Pieces of Furniture","stool",11,-2,7
"2819","SKMZwWkcvy9","Pieces of Furniture","nightstand",9,-7,7
"2820","SKMZwWkcvy9","Cities","newyorkcity",2,-1,3
"2821","SKMZwWkcvy9","Cities","toronto",1,3,3
"2822","SKMZwWkcvy9","Countries","china",9,2,10
"2823","SKMZwWkcvy9","Countries","spain",11,-10,10
"2824","SKMZwWkcvy9","Countries","unitedstates",1,4,10
"2825","SKMZwWkcvy9","Countries","mexico",5,5,10
"2826","SKMZwWkcvy9","Countries","japan",10,-6,10
"2827","SKMZwWkcvy9","Countries","germany",4,-2,10
"2828","SKMZwWkcvy9","Countries","england",2,5,10
"2829","SKMZwWkcvy9","Countries","russia",7,1,10
"2830","SKMZwWkcvy9","Fruits","pineapple",9,-6,6
"2831","SKMZwWkcvy9","Fruits","banana",3,-1,6
"2832","SKMZwWkcvy9","Fruits","apple",2,5,6
"2833","SKMZwWkcvy9","Animals","dog",1,1,8
"2834","SKMZwWkcvy9","Animals","cat",2,8,8
"2835","SKMZwWkcvy9","Methods of Transportation","train",1,2,6
"2836","SKMZwWkcvy9","Methods of Transportation","bus",3,-1,6
"2837","SKMZwWkcvy9","Methods of Transportation","car",2,4,6
"2838","SKMZwWkcvy9","Methods of Transportation","bike",6,5,6
"2839","SKMZwWkcvy9","Methods of Transportation","boat",11,-6,6
"2840","SKMZwWkcvy9","Methods of Transportation","walking",5,4,6
"2841","SKMZwWkcvy9","Units of measurement","meter",1,2,4
"2842","SKMZwWkcvy9","Units of measurement","feet",3,2,4
"2843","SKMZwWkcvy9","Units of measurement","yard",5,-3,4
"2844","SKMZwWkcvy9","Units of measurement","inch",2,4,4
"2845","SKMZwWkcvy9","Units of measurement","centimeter",6,-2,4
"2846","SKMZwWkcvy9","Sporting Games","tennis",6,-3,6
"2847","SKMZwWkcvy9","Sporting Games","swimming",3,1,6
"2848","SKMZwWkcvy9","Sporting Games","soccer",4,6,6
"2849","SKMZwWkcvy9","Sporting Games","running",10,-5,6
"2850","SKMZwWkcvy9","Sporting Games","golf",5,2,6
"2851","SJTorGu8gVz","Vegetables","broccoli",1,4,4
"2852","SJTorGu8gVz","Vegetables","spinach",5,-3,4
"2853","SJTorGu8gVz","Vegetables","carrot",2,1,4
"2854","SJTorGu8gVz","Vegetables","corn",3,3,4
"2855","SJTorGu8gVz","Vegetables","potato",6,3,4
"2856","SJTorGu8gVz","Vegetables","salad",9,-1,4
"2857","SJTorGu8gVz","Vegetables","lettuce",8,-4,4
"2858","SJTorGu8gVz","Vegetables","tomato",4,3,4
"2859","SJTorGu8gVz","Vegetables","greenbean",7,3,4
"2860","SJTorGu8gVz","Pieces of Furniture","couch",1,1,2
"2861","SJTorGu8gVz","Pieces of Furniture","chair",2,2,2
"2862","SJTorGu8gVz","Pieces of Furniture","table",4,-1,2
"2863","SJTorGu8gVz","Pieces of Furniture","bed",3,2,2
"2864","SJTorGu8gVz","Clothing Articles","shirt",1,2,2
"2865","SJTorGu8gVz","Clothing Articles","socks",3,1,2
"2866","SJTorGu8gVz","Clothing Articles","underwear",4,1,2
"2867","SJTorGu8gVz","Clothing Articles","sweater",5,1,2
"2868","SJTorGu8gVz","Clothing Articles","sweatshirt",6,1,2
"2869","SJTorGu8gVz","Clothing Articles","sweatpants",7,1,2
"2870","SJTorGu8gVz","Cities","newyorkcity",1,2,10
"2871","SJTorGu8gVz","Cities","losangeles",3,1,10
"2872","SJTorGu8gVz","Cities","miami",4,6,10
"2873","SJTorGu8gVz","Cities","sanfrancisco",10,2,10
"2874","SJTorGu8gVz","Cities","seattle",12,-1,10
"2875","SJTorGu8gVz","Cities","osaka",11,-3,10
"2876","SJTorGu8gVz","Cities","tokyo",8,1,10
"2877","SJTorGu8gVz","Cities","shanghai",9,6,10
"2878","SJTorGu8gVz","Cities","moscow",15,-2,10
"2879","SJTorGu8gVz","Cities","london",13,1,10
"2880","SJTorGu8gVz","Cities","paris",14,2,10
"2881","SJTorGu8gVz","Cities","berlin",16,-10,10
"2882","SJTorGu8gVz","Animals","tiger",2,-1,2
"2883","SJTorGu8gVz","Animals","lion",1,2,2
"2884","SJTorGu8gVz","Animals","bear",3,1,2
"2885","SJTorGu8gVz","Animals","cat",4,2,2
"2886","SJTorGu8gVz","Animals","leopard",6,1,2
"2887","SJTorGu8gVz","Animals","jaguar",7,2,2
"2888","SJTorGu8gVz","Methods of Transportation","bus",1,1,6
"2889","SJTorGu8gVz","Methods of Transportation","train",2,1,6
"2890","SJTorGu8gVz","Methods of Transportation","plane",3,6,6
"2891","SJTorGu8gVz","Methods of Transportation","car",9,1,6
"2892","SJTorGu8gVz","Methods of Transportation","taxi",10,2,6
"2893","SJTorGu8gVz","Methods of Transportation","helicopter",12,-4,6
"2894","SJTorGu8gVz","Methods of Transportation","jet",8,3,6
"2895","SJTorGu8gVz","Methods of Transportation","rv",11,-4,6
"2896","SJTorGu8gVz","Units of measurement","cup",2,-1,3
"2897","SJTorGu8gVz","Units of measurement","inch",1,3,3
"2898","SJTorGu8gVz","Sporting Games","baseball",3,1,3
"2899","SJTorGu8gVz","Sporting Games","tennis",4,-3,3
"2900","SJTorGu8gVz","Sporting Games","football",1,1,3
"2901","SJTorGu8gVz","Sporting Games","basketball",2,3,3
"2902","SJTorGu8gVz","Sporting Games","pickleball",5,1,3
"2903","SJTorGu8gVz","Objects You Would Find in The Kitchen","pan",1,1,5
"2904","SJTorGu8gVz","Objects You Would Find in The Kitchen","pot",2,3,5
"2905","SJTorGu8gVz","Objects You Would Find in The Kitchen","knife",5,1,5
"2906","SJTorGu8gVz","Objects You Would Find in The Kitchen","spoon",6,5,5
"2907","SJTorGu8gVz","Objects You Would Find in The Kitchen","fork",11,-4,5
"2908","SJTorGu8gVz","Objects You Would Find in The Kitchen","cup",7,1,5
"2909","SJTorGu8gVz","Objects You Would Find in The Kitchen","plate",8,-5,5
"2910","SJTorGu8gVz","Objects You Would Find in The Kitchen","stove",3,1,5
"2911","SJTorGu8gVz","Musical Instruments","guitar",1,5,5
"2912","SJTorGu8gVz","Musical Instruments","violin",6,-1,5
"2913","SJTorGu8gVz","Musical Instruments","drum",5,-3,5
"2914","SJTorGu8gVz","Musical Instruments","horn",2,1,5
"2915","SJTorGu8gVz","Musical Instruments","trombone",3,1,5
"2916","SZtLScq9NYb","Vegetables","broccoli",5,-3,3
"2917","SZtLScq9NYb","Pieces of Furniture","sofa",2,3,7
"2918","SZtLScq9NYb","Pieces of Furniture","armchair",5,-2,7
"2919","SZtLScq9NYb","Pieces of Furniture","desk",3,7,7
"2920","SZtLScq9NYb","Cities","guangzhou",1,1,9
"2921","SZtLScq9NYb","Cities","beijing",2,2,9
"2922","SZtLScq9NYb","Cities","shanghai",4,8,9
"2923","SZtLScq9NYb","Cities","shenzhen",12,-9,9
"2924","SZtLScq9NYb","Cities","newyorkcity",3,2,9
"2925","SZtLScq9NYb","Cities","losangeles",5,3,9
"2926","SZtLScq9NYb","Cities","ningxia",8,-1,9
"2927","SZtLScq9NYb","Countries","china",1,1,5
"2928","SZtLScq9NYb","Countries","unitedstates",2,2,5
"2929","SZtLScq9NYb","Countries","northkorea",4,-1,5
"2930","SZtLScq9NYb","Countries","southkorea",3,2,5
"2931","SZtLScq9NYb","Countries","russia",5,2,5
"2932","SZtLScq9NYb","Countries","australia",7,-1,5
"2933","SZtLScq9NYb","Countries","england",6,5,5
"2934","SZtLScq9NYb","Countries","germany",11,-3,5
"2935","SZtLScq9NYb","Countries","thailand",8,1,5
"2936","SZtLScq9NYb","Fruits","apple",1,1,11
"2937","SZtLScq9NYb","Fruits","banana",2,1,11
"2938","SZtLScq9NYb","Fruits","blueberry",3,1,11
"2939","SZtLScq9NYb","Fruits","strawberry",4,11,11
"2940","SZtLScq9NYb","Animals","sheep",1,2,11
"2941","SZtLScq9NYb","Animals","goose",3,7,11
"2942","SZtLScq9NYb","Animals","bird",10,1,11
"2943","SZtLScq9NYb","Animals","redbird",11,3,11
"2944","SZtLScq9NYb","Animals","giraffe",14,-8,11
"2945","SZtLScq9NYb","Animals","elephant",6,-2,11
"2946","SZtLScq9NYb","Animals","duck",4,1,11
"2947","SZtLScq9NYb","Animals","wolf",5,7,11
"2948","SZtLScq9NYb","Animals","chicken",12,-10,11
"2949","SZtLScq9NYb","Animals","goat",2,11,11
"2950","SZtLScq9NYb","Sporting Games","swimming",3,-1,4
"2951","SZtLScq9NYb","Sporting Games","basketball",2,3,4
"2952","SZtLScq9NYb","Sporting Games","baseball",5,-4,4
"2953","SZtLScq9NYb","Objects You Would Find in The Kitchen","knife",4,-3,3
"2954","SZtLScq9NYb","Objects You Would Find in The Kitchen","spoon",1,1,3
"2955","SZtLScq9NYb","Musical Instruments","piano",1,5,5
"2956","SZtLScq9NYb","Musical Instruments","oboe",6,-1,5
"2957","SZtLScq9NYb","Musical Instruments","piccolo",5,-1,5
"2958","SZtLScq9NYb","Musical Instruments","flute",4,4,5
"2959","SZtLScq9NYb","Musical Instruments","englishhorn",8,-1,5
